date,Product,Customer_name,Year,Month,Quarter,Purchase_amount
1/10/2025,110100570122--AMI,102,2025,October,4,4230
1/10/2025,110100570122--AMI,103,2025,October,4,4700
1/10/2025,110100570122--AMI,104,2025,October,4,2350
1/10/2025,110100570122--AMI,107,2025,October,4,4230
1/10/2025,110100570122--AMI,110,2025,October,4,4230
1/10/2025,110100570122--AMI,119,2025,October,4,10575
1/10/2025,110100570122--AMI,120,2025,October,4,1175
1/10/2025,110100570122--AMI,121,2025,October,4,7520
1/10/2025,110100570122--AMI,122,2025,October,4,470
1/10/2025,110100570122--AMI,123,2025,October,4,4700
1/10/2025,110100570122--AMI,126,2025,October,4,940
1/10/2025,110100570122--AMI,127,2025,October,4,14100
1/10/2025,110100570122--AMI,128,2025,October,4,14100
1/10/2025,110100570122--AMI,129,2025,October,4,2820
1/10/2025,110100570122--AMI,130,2025,October,4,8460
1/10/2025,110100570122--AMI,132,2025,October,4,2350
1/10/2025,110100570122--AMI,133,2025,October,4,1410
1/10/2025,110100570122--AMI,138,2025,October,4,18800
1/10/2025,110100570122--AMI,139,2025,October,4,16450
1/10/2025,110100570122--AMI,140,2025,October,4,2350
1/10/2025,110100570122--AMI,153,2025,October,4,4700
1/10/2025,110100570122--AMI,154,2025,October,4,4700
1/10/2025,110100570122--AMI,155,2025,October,4,705
1/10/2025,110100570122--AMI,170,2025,October,4,7050
1/10/2025,110100570122--AMI,173,2025,October,4,1880
1/10/2025,110100570122--AMI,174,2025,October,4,470
1/10/2025,110100570122--AMI,175,2025,October,4,1880
1/10/2025,110100570122--AMI,181,2025,October,4,940
1/10/2025,110100570122--AMI,183,2025,October,4,28200
1/10/2025,110100570122--AMI,189,2025,October,4,7050
1/10/2025,110100570122--AMI,191,2025,October,4,1410
1/10/2025,110100570122--AMI,211,2025,October,4,4700
1/10/2025,110100570122--AMI,212,2025,October,4,470
1/10/2025,110100570122--AMI,213,2025,October,4,1175
1/10/2025,110100570122--AMI,215,2025,October,4,11750
1/10/2025,110100570122--AMI,216,2025,October,4,9400
1/10/2025,110100570122--AMI,222,2025,October,4,7050
1/10/2025,110100570122--AMI,227,2025,October,4,2350
1/10/2025,110100570122--AMI,228,2025,October,4,2350
1/10/2025,110100570122--AMI,232,2025,October,4,3525
1/10/2025,110100570122--AMI,234,2025,October,4,47000
1/10/2025,110100570122--AMI,236,2025,October,4,8460
1/10/2025,110100570122--AMI,240,2025,October,4,3525
1/10/2025,110100570122--AMI,242,2025,October,4,2820
1/10/2025,110100570122--AMI,249,2025,October,4,4700
1/10/2025,110100570122--AMI,251,2025,October,4,7050
1/10/2025,110100570122--AMI,252,2025,October,4,4700
1/10/2025,110100570122--AMI,254,2025,October,4,8460
1/10/2025,110100570122--AMI,256,2025,October,4,4700
1/10/2025,110100570122--AMI,258,2025,October,4,705
1/10/2025,110100570122--AMI,266,2025,October,4,4230
1/10/2025,110100570122--AMI,269,2025,October,4,2350
1/10/2025,110100570122--AMI,271,2025,October,4,23500
1/10/2025,110100570122--AMI,272,2025,October,4,9400
1/10/2025,110100570122--AMI,275,2025,October,4,7050
1/10/2025,110100570122--AMI,278,2025,October,4,4230
1/10/2025,110100570122--AMI,282,2025,October,4,3525
1/10/2025,110100570122--AMI,292,2025,October,4,1880
1/10/2025,110100570122--AMI,295,2025,October,4,7050
1/10/2025,110100570122--AMI,297,2025,October,4,2350
1/10/2025,110100570122--AMI,304,2025,October,4,4700
1/10/2025,110100570122--AMI,309,2025,October,4,9400
1/10/2025,110100570122--AMI,312,2025,October,4,4700
1/10/2025,110100570122--AMI,313,2025,October,4,1880
1/10/2025,110100570122--AMI,317,2025,October,4,1175
1/10/2025,110100570122--AMI,319,2025,October,4,2350
1/10/2025,110100570122--AMI,320,2025,October,4,1175
1/10/2025,110100570122--AMI,324,2025,October,4,4700
1/10/2025,110100570122--AMI,325,2025,October,4,16450
1/10/2025,110100570122--AMI,327,2025,October,4,1175
1/10/2025,110100570122--AMI,328,2025,October,4,2350
1/10/2025,110100570122--AMI,329,2025,October,4,3525
1/10/2025,110100570122--AMI,331,2025,October,4,11750
1/10/2025,110100570122--AMI,333,2025,October,4,3525
1/10/2025,110100570122--AMI,335,2025,October,4,7050
1/10/2025,110100570122--AMI,337,2025,October,4,4700
1/10/2025,110100570122--AMI,340,2025,October,4,4230
1/10/2025,110100570122--AMI,342,2025,October,4,4700
1/10/2025,110100570122--AMI,348,2025,October,4,470
1/10/2025,110100570122--AMI,349,2025,October,4,47000
1/10/2025,110100570122--AMI,350,2025,October,4,2350
1/10/2025,110100570122--AMI,351,2025,October,4,9400
1/10/2025,110100570122--AMI,356,2025,October,4,1175
1/10/2025,110100570122--AMI,367,2025,October,4,2350
1/10/2025,110100570122--AMI,372,2025,October,4,7050
1/10/2025,110100570122--AMI,381,2025,October,4,1175
1/10/2025,110100570122--AMI,382,2025,October,4,1175
1/10/2025,110100570122--AMI,384,2025,October,4,1175
1/10/2025,110100570122--AMI,385,2025,October,4,2350
1/10/2025,110100570122--AMI,387,2025,October,4,470
1/10/2025,110100570122--AMI,389,2025,October,4,2350
1/10/2025,110100570122--AMI,390,2025,October,4,21150
1/10/2025,110100570122--AMI,392,2025,October,4,4700
1/10/2025,110100570122--AMI,394,2025,October,4,4230
1/10/2025,110100570122--AMI,396,2025,October,4,4700
1/10/2025,110100570122--AMI,404,2025,October,4,5875
1/10/2025,110100570122--AMI,413,2025,October,4,4700
1/10/2025,110100570122--AMI,416,2025,October,4,3525
1/10/2025,110100570122--AMI,421,2025,October,4,11750
1/10/2025,110100570122--AMI,422,2025,October,4,4700
1/10/2025,110100570122--AMI,429,2025,October,4,1175
1/10/2025,110100570122--AMI,436,2025,October,4,9400
1/10/2025,110100570122--AMI,439,2025,October,4,2350
1/10/2025,110100570122--AMI,446,2025,October,4,2115
1/10/2025,110100570122--AMI,457,2025,October,4,8225
1/10/2025,110100570122--AMI,465,2025,October,4,2350
1/10/2025,110100570122--AMI,469,2025,October,4,1175
1/10/2025,110100570122--AMI,470,2025,October,4,2350
1/10/2025,110100570122--AMI,472,2025,October,4,4230
1/10/2025,110100570122--AMI,473,2025,October,4,4230
1/10/2025,110100570122--AMI,474,2025,October,4,940
1/10/2025,110100570122--AMI,478,2025,October,4,1880
1/10/2025,110100570122--AMI,479,2025,October,4,1410
1/10/2025,110100570122--AMI,480,2025,October,4,8225
1/10/2025,110100570122--AMI,481,2025,October,4,9400
1/10/2025,110100570122--AMI,483,2025,October,4,705
1/10/2025,110100570122--AMI,485,2025,October,4,7050
1/10/2025,110100570122--AMI,489,2025,October,4,7050
1/10/2025,110100570122--AMI,491,2025,October,4,7050
1/10/2025,110100570122--AMI,492,2025,October,4,1175
1/10/2025,110100570122--AMI,497,2025,October,4,28200
1/10/2025,110100570122--AMI,498,2025,October,4,940
1/10/2025,110100570122--AMI,500,2025,October,4,1645
1/10/2025,110100570122--AMI,501,2025,October,4,5875
1/10/2025,110100570122--AMI,505,2025,October,4,1175
1/10/2025,110100570122--AMI,506,2025,October,4,3525
1/10/2025,110100570122--AMI,507,2025,October,4,1175
1/10/2025,110100570122--AMI,508,2025,October,4,4230
1/10/2025,110100570122--AMI,510,2025,October,4,2350
1/10/2025,110100570122--AMI,519,2025,October,4,3525
1/10/2025,110100570122--AMI,523,2025,October,4,2350
1/10/2025,110100570122--AMI,525,2025,October,4,2350
1/10/2025,110100570122--AMI,529,2025,October,4,1175
1/10/2025,110100570122--AMI,531,2025,October,4,2350
1/10/2025,110100570122--AMI,534,2025,October,4,470
1/10/2025,110100570122--AMI,539,2025,October,4,1175
1/10/2025,110100570122--AMI,541,2025,October,4,-4230
1/10/2025,110100570122--AMI,542,2025,October,4,705
1/10/2025,110100570122--AMI,543,2025,October,4,11750
1/10/2025,110100570122--AMI,544,2025,October,4,2350
1/10/2025,110100570122--AMI,549,2025,October,4,7050
1/10/2025,110100570122--AMI,550,2025,October,4,1175
1/10/2025,110100570122--AMI,555,2025,October,4,940
1/10/2025,110100570122--AMI,561,2025,October,4,4700
1/10/2025,110100570122--AMI,562,2025,October,4,12690
1/10/2025,110100570122--AMI,563,2025,October,4,4700
1/10/2025,110100570122--AMI,564,2025,October,4,21150
1/10/2025,110100570122--AMI,566,2025,October,4,4700
1/10/2025,110100570122--AMI,568,2025,October,4,6580
1/10/2025,110100570122--AMI,569,2025,October,4,2350
1/10/2025,110100570122--AMI,573,2025,October,4,2350
1/10/2025,110100570122--AMI,575,2025,October,4,3760
1/10/2025,110100570122--AMI,586,2025,October,4,3525
1/10/2025,110100570122--AMI,587,2025,October,4,1175
1/10/2025,110100570122--AMI,592,2025,October,4,1410
1/10/2025,110100570122--AMI,593,2025,October,4,1175
1/10/2025,110100570122--AMI,595,2025,October,4,1175
1/10/2025,110100570122--AMI,599,2025,October,4,2350
1/10/2025,110100570122--AMI,600,2025,October,4,3525
1/10/2025,110100570122--AMI,604,2025,October,4,14100
1/10/2025,110100570122--AMI,605,2025,October,4,7050
1/10/2025,110100570122--AMI,607,2025,October,4,4700
1/10/2025,110100570122--AMI,611,2025,October,4,940
1/10/2025,110100570122--AMI,612,2025,October,4,14100
1/10/2025,110100570122--AMI,614,2025,October,4,7050
1/10/2025,110100570122--AMI,617,2025,October,4,2350
1/10/2025,110100570122--AMI,623,2025,October,4,3525
1/10/2025,110100570122--AMI,626,2025,October,4,470
1/10/2025,110100570122--AMI,629,2025,October,4,2350
1/10/2025,110100570122--AMI,630,2025,October,4,470
1/10/2025,110100570122--AMI,642,2025,October,4,28200
1/10/2025,110100570122--AMI,647,2025,October,4,4700
1/10/2025,110100570122--AMI,648,2025,October,4,2350
1/10/2025,110100570122--AMI,652,2025,October,4,7050
1/10/2025,110100570122--AMI,660,2025,October,4,2350
1/10/2025,110100570122--AMI,661,2025,October,4,940
1/10/2025,110100570122--AMI,663,2025,October,4,16920
1/10/2025,110100570122--AMI,664,2025,October,4,9400
1/10/2025,110100570122--AMI,667,2025,October,4,2350
1/10/2025,110100570122--AMI,668,2025,October,4,11750
1/10/2025,110100570122--AMI,669,2025,October,4,11750
1/10/2025,110100570122--AMI,674,2025,October,4,1410
1/10/2025,110100570122--AMI,679,2025,October,4,1175
1/10/2025,110100570122--AMI,680,2025,October,4,4700
1/10/2025,110100570122--AMI,685,2025,October,4,2115
1/10/2025,110100570122--AMI,686,2025,October,4,1175
1/10/2025,110100570122--AMI,688,2025,October,4,2350
1/10/2025,110100570122--AMI,690,2025,October,4,940
1/10/2025,110100570122--AMI,693,2025,October,4,4700
1/10/2025,110100570122--AMI,695,2025,October,4,2350
1/10/2025,110100570122--AMI,696,2025,October,4,1175
1/10/2025,110100570122--AMI,700,2025,October,4,705
1/10/2025,110100570122--AMI,702,2025,October,4,1880
1/10/2025,110100570122--AMI,708,2025,October,4,940
1/10/2025,110100570122--AMI,710,2025,October,4,470
1/10/2025,110100570122--AMI,711,2025,October,4,470
1/10/2025,110100570122--AMI,713,2025,October,4,940
1/10/2025,110100570122--AMI,714,2025,October,4,470
1/10/2025,110100570122--AMI,715,2025,October,4,8460
1/10/2025,110100570122--AMI,716,2025,October,4,23500
1/10/2025,110100570122--AMI,717,2025,October,4,940
1/10/2025,110100570122--AMI,719,2025,October,4,1175
1/10/2025,110100570122--AMI,720,2025,October,4,2350
1/10/2025,110100570122--AMI,721,2025,October,4,705
1/10/2025,110100570122--AMI,727,2025,October,4,1175
1/10/2025,110100570122--AMI,729,2025,October,4,2350
1/10/2025,110100570122--AMI,731,2025,October,4,1410
1/10/2025,110100570122--AMI,734,2025,October,4,8460
1/10/2025,110100570122--AMI,735,2025,October,4,1175
1/10/2025,110100570122--AMI,743,2025,October,4,7050
1/10/2025,110100570122--AMI,746,2025,October,4,235
1/10/2025,110100570122--AMI,747,2025,October,4,705
1/10/2025,110100570122--AMI,748,2025,October,4,1175
1/10/2025,110100570122--AMI,750,2025,October,4,235
1/10/2025,110100570122--AMI,754,2025,October,4,8460
1/10/2025,110100570122--AMI,755,2025,October,4,1175
1/10/2025,110100570122--AMI,757,2025,October,4,1645
1/10/2025,110100570122--AMI,759,2025,October,4,470
1/10/2025,110100570122--AMI,762,2025,October,4,1410
1/10/2025,110100570122--AMI,772,2025,October,4,2350
1/10/2025,110100570122--AMI,775,2025,October,4,2350
1/10/2025,110100570122--AMI,778,2025,October,4,5875
1/10/2025,110100570122--AMI,786,2025,October,4,3525
1/10/2025,110100570122--AMI,787,2025,October,4,1175
1/10/2025,110100570122--AMI,792,2025,October,4,940
1/10/2025,110100570122--AMI,795,2025,October,4,1880
1/10/2025,110100570122--AMI,798,2025,October,4,16920
1/10/2025,110100570122--AMI,800,2025,October,4,9400
1/10/2025,110100570122--AMI,826,2025,October,4,9400
1/10/2025,110100570122--AMI,832,2025,October,4,23500
1/10/2025,110100570122--AMI,834,2025,October,4,940
1/10/2025,110100570122--AMI,838,2025,October,4,4700
1/10/2025,110100570122--AMI,845,2025,October,4,4700
1/10/2025,110100570122--AMI,851,2025,October,4,11750
1/10/2025,110100570122--AMI,862,2025,October,4,-4615
1/10/2025,110100570122--AMI,865,2025,October,4,2350
1/10/2025,110100570122--AMI,870,2025,October,4,4700
1/10/2025,110100570122--AMI,881,2025,October,4,940
1/10/2025,110100570122--AMI,883,2025,October,4,11750
1/10/2025,110100570122--AMI,885,2025,October,4,7050
1/10/2025,110100570122--AMI,887,2025,October,4,14100
1/10/2025,110100570122--AMI,893,2025,October,4,785
1/10/2025,110100570122--AMI,896,2025,October,4,15275
1/10/2025,110100570122--AMI,914,2025,October,4,18800
1/10/2025,110100570122--AMI,919,2025,October,4,46999
1/10/2025,110100570122--AMI,926,2025,October,4,11750
1/10/2025,110100570122--AMI,932,2025,October,4,1175
1/10/2025,110100570122--AMI,943,2025,October,4,470
1/10/2025,110100570122--AMI,949,2025,October,4,235
1/10/2025,110100570122--AMI,951,2025,October,4,470
1/10/2025,110100570122--AMI,971,2025,October,4,953
1/10/2025,110100570122--AMI,977,2025,October,4,2474
1/10/2025,110100570122--AMI,986,2025,October,4,10320
1/10/2025,110100570122--AMI,999,2025,October,4,60056
1/10/2025,110100570122--AMI,1000,2025,October,4,21448
1/10/2025,110100570122--AMI,1006,2025,October,4,2383
1/10/2025,110100570122--AMI,1017,2025,October,4,11915
1/10/2025,110100570122--AMI,1061,2025,October,4,258
1/10/2025,110100570122--AMI,1065,2025,October,4,516
1/10/2025,110100570122--AMI,1068,2025,October,4,11915
1/10/2025,110100570122--AMI,1074,2025,October,4,8579
1/10/2025,110100570122--AMI,1076,2025,October,4,1429
1/10/2025,110100570122--AMI,1086,2025,October,4,12869
1/10/2025,110100570122--AMI,1103,2025,October,4,263
1/10/2025,110100570122--AMI,1107,2025,October,4,1191
1/10/2025,110100570122--AMI,1111,2025,October,4,5084
1/10/2025,110100570122--AMI,1112,2025,October,4,263
1/10/2025,110100570122--AMI,1116,2025,October,4,263
1/10/2025,110100570122--AMI,1133,2025,October,4,476
1/10/2025,110100570122--AMI,1135,2025,October,4,11915
1/10/2025,110100570122--AMI,1143,2025,October,4,476
1/10/2025,110100570122--AMI,1144,2025,October,4,2637
1/10/2025,110100570122--AMI,1148,2025,October,4,3096
1/10/2025,110100570122--AMI,1149,2025,October,4,476
1/10/2025,110100570122--AMI,1151,2025,October,4,1032
1/10/2025,110100570122--AMI,1167,2025,October,4,1548
1/10/2025,110100570122--AMI,1177,2025,October,4,263
1/10/2025,110100570122--AMI,1181,2025,October,4,238
1/10/2025,110100570122--AMI,1184,2025,October,4,238
1/10/2025,110100570122--AMI,1195,2025,October,4,258
1/10/2025,110100570122--AMI,1203,2025,October,4,2383
1/10/2025,110100570122--AMI,1205,2025,October,4,258
1/10/2025,110100570122--AMI,1211,2025,October,4,1191
1/10/2025,110100570122--AMI,1217,2025,October,4,258
1/10/2025,110100570122--AMI,1236,2025,October,4,14299
1/10/2025,110100570122--AMI,1242,2025,October,4,2383
1/10/2025,110100570122--AMI,1243,2025,October,4,238
1/10/2025,110100570122--AMI,1269,2025,October,4,258
1/10/2025,110100570122--AMI,1280,2025,October,4,774
1/10/2025,110100570122--AMI,1283,2025,October,4,1290
1/10/2025,110100570122--AMI,1284,2025,October,4,238
1/10/2025,110100570122--AMI,1293,2025,October,4,5274
1/10/2025,110100570122--AMI,1309,2025,October,4,527
1/10/2025,110100570122--AMI,1310,2025,October,4,527
1/10/2025,110100570122--AMI,1311,2025,October,4,516
1/10/2025,110100570122--AMI,1312,2025,October,4,1290
1/10/2025,110100570122--AMI,1321,2025,October,4,263
1/10/2025,110100570122--AMI,1326,2025,October,4,516
1/10/2025,110100570122--AMI,1340,2025,October,4,21448
1/10/2025,110100570122--AMI,1341,2025,October,4,263
1/10/2025,110100570122--AMI,1365,2025,October,4,1290
1/10/2025,110100570122--AMI,1380,2025,October,4,258
1/10/2025,110100570122--AMI,1384,2025,October,4,263
1/10/2025,110100570122--AMI,1393,2025,October,4,791
1/10/2025,110100570122--AMI,1442,2025,October,4,1290
1/10/2025,110100570122--AMI,1457,2025,October,4,1548
1/10/2025,110100570122--AMI,1473,2025,October,4,516
1/10/2025,110100570122--AMI,1483,2025,October,4,3419
1/10/2025,110100570122--AMI,1484,2025,October,4,39
1/10/2025,110100570122--AMI,1485,2025,October,4,67
1/10/2025,110100570122--AMI,1486,2025,October,4,493
1/10/2025,110100570122--AMI,1487,2025,October,4,1806
1/10/2025,110100570122--AMI,1489,2025,October,4,43850
1/11/2025,110100570122--AMI,7,2025,November,4,1175
1/11/2025,110100570122--AMI,9,2025,November,4,3525
1/11/2025,110100570122--AMI,11,2025,November,4,4700
1/11/2025,110100570122--AMI,12,2025,November,4,2350
1/11/2025,110100570122--AMI,19,2025,November,4,3525
1/11/2025,110100570122--AMI,21,2025,November,4,5875
1/11/2025,110100570122--AMI,31,2025,November,4,4700
1/11/2025,110100570122--AMI,32,2025,November,4,7050
1/11/2025,110100570122--AMI,37,2025,November,4,8460
1/11/2025,110100570122--AMI,38,2025,November,4,7050
1/11/2025,110100570122--AMI,55,2025,November,4,9400
1/11/2025,110100570122--AMI,58,2025,November,4,4700
1/11/2025,110100570122--AMI,60,2025,November,4,1880
1/11/2025,110100570122--AMI,61,2025,November,4,2820
1/11/2025,110100570122--AMI,66,2025,November,4,1175
1/11/2025,110100570122--AMI,69,2025,November,4,1410
1/11/2025,110100570122--AMI,71,2025,November,4,2115
1/11/2025,110100570122--AMI,73,2025,November,4,9400
1/11/2025,110100570122--AMI,79,2025,November,4,470
1/11/2025,110100570122--AMI,90,2025,November,4,2350
1/11/2025,110100570122--AMI,96,2025,November,4,470
1/11/2025,110100570122--AMI,99,2025,November,4,4230
1/11/2025,110100570122--AMI,108,2025,November,4,16920
1/11/2025,110100570122--AMI,114,2025,November,4,1410
1/11/2025,110100570122--AMI,115,2025,November,4,4700
1/11/2025,110100570122--AMI,122,2025,November,4,1410
1/11/2025,110100570122--AMI,124,2025,November,4,4230
1/11/2025,110100570122--AMI,127,2025,November,4,14100
1/11/2025,110100570122--AMI,135,2025,November,4,2350
1/11/2025,110100570122--AMI,139,2025,November,4,4700
1/11/2025,110100570122--AMI,142,2025,November,4,9400
1/11/2025,110100570122--AMI,143,2025,November,4,4700
1/11/2025,110100570122--AMI,152,2025,November,4,7050
1/11/2025,110100570122--AMI,158,2025,November,4,7050
1/11/2025,110100570122--AMI,162,2025,November,4,4700
1/11/2025,110100570122--AMI,167,2025,November,4,9400
1/11/2025,110100570122--AMI,178,2025,November,4,7520
1/11/2025,110100570122--AMI,179,2025,November,4,1410
1/11/2025,110100570122--AMI,182,2025,November,4,705
1/11/2025,110100570122--AMI,186,2025,November,4,11750
1/11/2025,110100570122--AMI,192,2025,November,4,2350
1/11/2025,110100570122--AMI,196,2025,November,4,1880
1/11/2025,110100570122--AMI,198,2025,November,4,1410
1/11/2025,110100570122--AMI,208,2025,November,4,470
1/11/2025,110100570122--AMI,215,2025,November,4,9400
1/11/2025,110100570122--AMI,220,2025,November,4,2350
1/11/2025,110100570122--AMI,229,2025,November,4,2350
1/11/2025,110100570122--AMI,232,2025,November,4,3525
1/11/2025,110100570122--AMI,235,2025,November,4,9400
1/11/2025,110100570122--AMI,237,2025,November,4,8460
1/11/2025,110100570122--AMI,238,2025,November,4,7050
1/11/2025,110100570122--AMI,239,2025,November,4,4700
1/11/2025,110100570122--AMI,250,2025,November,4,16450
1/11/2025,110100570122--AMI,251,2025,November,4,8460
1/11/2025,110100570122--AMI,258,2025,November,4,1175
1/11/2025,110100570122--AMI,262,2025,November,4,470
1/11/2025,110100570122--AMI,265,2025,November,4,2350
1/11/2025,110100570122--AMI,276,2025,November,4,2350
1/11/2025,110100570122--AMI,278,2025,November,4,8460
1/11/2025,110100570122--AMI,293,2025,November,4,8460
1/11/2025,110100570122--AMI,308,2025,November,4,11750
1/11/2025,110100570122--AMI,316,2025,November,4,1175
1/11/2025,110100570122--AMI,319,2025,November,4,2350
1/11/2025,110100570122--AMI,344,2025,November,4,4700
1/11/2025,110100570122--AMI,345,2025,November,4,1175
1/11/2025,110100570122--AMI,348,2025,November,4,705
1/11/2025,110100570122--AMI,354,2025,November,4,2350
1/11/2025,110100570122--AMI,361,2025,November,4,470
1/11/2025,110100570122--AMI,363,2025,November,4,470
1/11/2025,110100570122--AMI,365,2025,November,4,4230
1/11/2025,110100570122--AMI,366,2025,November,4,1410
1/11/2025,110100570122--AMI,368,2025,November,4,4230
1/11/2025,110100570122--AMI,371,2025,November,4,1175
1/11/2025,110100570122--AMI,378,2025,November,4,1175
1/11/2025,110100570122--AMI,380,2025,November,4,4230
1/11/2025,110100570122--AMI,394,2025,November,4,4230
1/11/2025,110100570122--AMI,397,2025,November,4,2350
1/11/2025,110100570122--AMI,398,2025,November,4,4700
1/11/2025,110100570122--AMI,400,2025,November,4,2350
1/11/2025,110100570122--AMI,401,2025,November,4,2350
1/11/2025,110100570122--AMI,406,2025,November,4,1175
1/11/2025,110100570122--AMI,409,2025,November,4,2350
1/11/2025,110100570122--AMI,411,2025,November,4,1175
1/11/2025,110100570122--AMI,423,2025,November,4,4230
1/11/2025,110100570122--AMI,428,2025,November,4,4700
1/11/2025,110100570122--AMI,435,2025,November,4,14100
1/11/2025,110100570122--AMI,436,2025,November,4,4700
1/11/2025,110100570122--AMI,439,2025,November,4,2350
1/11/2025,110100570122--AMI,442,2025,November,4,705
1/11/2025,110100570122--AMI,447,2025,November,4,1175
1/11/2025,110100570122--AMI,449,2025,November,4,2350
1/11/2025,110100570122--AMI,454,2025,November,4,3525
1/11/2025,110100570122--AMI,472,2025,November,4,8460
1/11/2025,110100570122--AMI,475,2025,November,4,470
1/11/2025,110100570122--AMI,477,2025,November,4,2350
1/11/2025,110100570122--AMI,479,2025,November,4,2350
1/11/2025,110100570122--AMI,480,2025,November,4,3525
1/11/2025,110100570122--AMI,482,2025,November,4,1645
1/11/2025,110100570122--AMI,487,2025,November,4,4700
1/11/2025,110100570122--AMI,490,2025,November,4,1175
1/11/2025,110100570122--AMI,492,2025,November,4,1175
1/11/2025,110100570122--AMI,498,2025,November,4,2350
1/11/2025,110100570122--AMI,502,2025,November,4,1880
1/11/2025,110100570122--AMI,506,2025,November,4,3525
1/11/2025,110100570122--AMI,507,2025,November,4,1175
1/11/2025,110100570122--AMI,522,2025,November,4,4700
1/11/2025,110100570122--AMI,526,2025,November,4,11750
1/11/2025,110100570122--AMI,527,2025,November,4,4230
1/11/2025,110100570122--AMI,528,2025,November,4,470
1/11/2025,110100570122--AMI,537,2025,November,4,5875
1/11/2025,110100570122--AMI,538,2025,November,4,1175
1/11/2025,110100570122--AMI,539,2025,November,4,940
1/11/2025,110100570122--AMI,543,2025,November,4,11750
1/11/2025,110100570122--AMI,544,2025,November,4,4700
1/11/2025,110100570122--AMI,546,2025,November,4,4700
1/11/2025,110100570122--AMI,548,2025,November,4,1175
1/11/2025,110100570122--AMI,550,2025,November,4,2350
1/11/2025,110100570122--AMI,551,2025,November,4,235
1/11/2025,110100570122--AMI,552,2025,November,4,2350
1/11/2025,110100570122--AMI,554,2025,November,4,4700
1/11/2025,110100570122--AMI,558,2025,November,4,4700
1/11/2025,110100570122--AMI,559,2025,November,4,7050
1/11/2025,110100570122--AMI,560,2025,November,4,2350
1/11/2025,110100570122--AMI,562,2025,November,4,8460
1/11/2025,110100570122--AMI,564,2025,November,4,18800
1/11/2025,110100570122--AMI,565,2025,November,4,12924
1/11/2025,110100570122--AMI,567,2025,November,4,4230
1/11/2025,110100570122--AMI,570,2025,November,4,4700
1/11/2025,110100570122--AMI,572,2025,November,4,7050
1/11/2025,110100570122--AMI,579,2025,November,4,2350
1/11/2025,110100570122--AMI,583,2025,November,4,4700
1/11/2025,110100570122--AMI,593,2025,November,4,1175
1/11/2025,110100570122--AMI,596,2025,November,4,4230
1/11/2025,110100570122--AMI,599,2025,November,4,1175
1/11/2025,110100570122--AMI,608,2025,November,4,8460
1/11/2025,110100570122--AMI,618,2025,November,4,2350
1/11/2025,110100570122--AMI,624,2025,November,4,2350
1/11/2025,110100570122--AMI,627,2025,November,4,7050
1/11/2025,110100570122--AMI,629,2025,November,4,2350
1/11/2025,110100570122--AMI,634,2025,November,4,3290
1/11/2025,110100570122--AMI,641,2025,November,4,4700
1/11/2025,110100570122--AMI,643,2025,November,4,4700
1/11/2025,110100570122--AMI,649,2025,November,4,1175
1/11/2025,110100570122--AMI,651,2025,November,4,470
1/11/2025,110100570122--AMI,666,2025,November,4,11750
1/11/2025,110100570122--AMI,672,2025,November,4,8460
1/11/2025,110100570122--AMI,677,2025,November,4,1175
1/11/2025,110100570122--AMI,681,2025,November,4,23500
1/11/2025,110100570122--AMI,683,2025,November,4,2350
1/11/2025,110100570122--AMI,687,2025,November,4,2350
1/11/2025,110100570122--AMI,690,2025,November,4,1410
1/11/2025,110100570122--AMI,699,2025,November,4,235
1/11/2025,110100570122--AMI,701,2025,November,4,2350
1/11/2025,110100570122--AMI,704,2025,November,4,4230
1/11/2025,110100570122--AMI,711,2025,November,4,235
1/11/2025,110100570122--AMI,714,2025,November,4,705
1/11/2025,110100570122--AMI,718,2025,November,4,470
1/11/2025,110100570122--AMI,723,2025,November,4,470
1/11/2025,110100570122--AMI,729,2025,November,4,2350
1/11/2025,110100570122--AMI,730,2025,November,4,2350
1/11/2025,110100570122--AMI,731,2025,November,4,1410
1/11/2025,110100570122--AMI,735,2025,November,4,2350
1/11/2025,110100570122--AMI,737,2025,November,4,2350
1/11/2025,110100570122--AMI,738,2025,November,4,1410
1/11/2025,110100570122--AMI,739,2025,November,4,1175
1/11/2025,110100570122--AMI,743,2025,November,4,9400
1/11/2025,110100570122--AMI,749,2025,November,4,470
1/11/2025,110100570122--AMI,750,2025,November,4,470
1/11/2025,110100570122--AMI,751,2025,November,4,705
1/11/2025,110100570122--AMI,752,2025,November,4,1175
1/11/2025,110100570122--AMI,758,2025,November,4,1175
1/11/2025,110100570122--AMI,762,2025,November,4,2350
1/11/2025,110100570122--AMI,765,2025,November,4,2350
1/11/2025,110100570122--AMI,766,2025,November,4,1175
1/11/2025,110100570122--AMI,767,2025,November,4,1175
1/11/2025,110100570122--AMI,771,2025,November,4,7050
1/11/2025,110100570122--AMI,775,2025,November,4,2350
1/11/2025,110100570122--AMI,777,2025,November,4,2350
1/11/2025,110100570122--AMI,778,2025,November,4,11750
1/11/2025,110100570122--AMI,782,2025,November,4,1175
1/11/2025,110100570122--AMI,783,2025,November,4,1175
1/11/2025,110100570122--AMI,784,2025,November,4,470
1/11/2025,110100570122--AMI,799,2025,November,4,5875
1/11/2025,110100570122--AMI,802,2025,November,4,23500
1/11/2025,110100570122--AMI,810,2025,November,4,11750
1/11/2025,110100570122--AMI,811,2025,November,4,11750
1/11/2025,110100570122--AMI,812,2025,November,4,23500
